"id","nombre","ruc","sigla","direccion","telefono","email","web","categoria_id","ubigeo","distrito_id","provincia_id","departamento_id"
172,MUNICIPALIDAD PROVINCIAL DE  BARRANCA ,"20191682719",,Calle Tigre N° 249,"965721458",alcaldia@munibarranca.gob.pe,planeamiento@munibarranca.gob.pe,3,"150201",1337,129,15
173,MUNICIPALIDAD PROVINCIAL DE  CAJATAMBO ,"20188234209",,Plaza de Armas S/N - Centro Cívico,"990343692 / 926118128",mesadepartescajatambo@gmail.com,pepeflores1500@gmail.com,3,"150301",1342,130,15
174,MUNICIPALIDAD PROVINCIAL DE  CANTA ,"20170855141",,,,,,3,"150401",1347,131,15
175,MUNICIPALIDAD PROVINCIAL DE  CAÑETE ,"20154440373",,,,,,3,"150501",1354,132,15
176,MUNICIPALIDAD PROVINCIAL DE  HUARAL ,"20188948741",,Moralez Bermudez s/n,"943981610",Mphuaral@munihuaral.gob.pe,,3,"150601",1370,133,15
177,MUNICIPALIDAD PROVINCIAL DE  HUAROCHIRÍ ,"20137289921",,,,,,3,"150701",1382,134,15
178,MUNICIPALIDAD PROVINCIAL DE  HUAURA ,"20141418557",,,,,,3,"150801",1414,135,15
179,MUNICIPALIDAD PROVINCIAL DE  OYÓN ,"20173189932",MPO,Plaza de armas 102,(511) 237-2016 ,informes@munioyon.gob.pe,https://munioyon.gob.pe/,3,"150901",1426,136,15
180,MUNICIPALIDAD PROVINCIAL DE  YAUYOS ,"20172247513",,,,,,3,"151001",1432,137,15
181,MUNICIPALIDAD PROVINCIAL DE  MAYNAS ,"20103845590",,,,vladimir.chong@munimaynas.gob.pe,https://facilita.gob.pe/t/466,3,"160101",1465,138,16
182,MUNICIPALIDAD PROVINCIAL DE  ALTO AMAZONAS ,"20177662446",,,,,,3,"160201",1476,139,16
183,MUNICIPALIDAD PROVINCIAL DE  LORETO ,"20116067847",,,,,,3,"160301",1482,140,16
184,MUNICIPALIDAD PROVINCIAL DE  MARISCAL RAMÓN CASTILLA ,"20280417131",,,,,,3,"160401",1487,141,16
185,MUNICIPALIDAD PROVINCIAL DE  REQUENA ,"20165979967",,,,,,3,"160501",1491,142,16
186,MUNICIPALIDAD PROVINCIAL DE  UCAYALI ,"20147142197",,,,,,3,"160601",1502,143,16
187,MUNICIPALIDAD PROVINCIAL DE  DATEM DEL MARAÑÓN ,"20493465491",,Calle Tigre N° 249,"965721458",sanlorenzo-munidatem@gmail.com,,3,"160701",1508,144,16
188,MUNICIPALIDAD PROVINCIAL DE  PUTUMAYO,"20174998826",,,,,,3,"160801",1514,145,16
189,MUNICIPALIDAD PROVINCIAL DE  TAMBOPATA , 2016229865,,,,,,3,"170101",1518,146,17
190,MUNICIPALIDAD PROVINCIAL DE  MANU ,"20162281845",,,,,,3,"170201",1522,147,17
191,MUNICIPALIDAD PROVINCIAL DE  TAHUAMANU ,"20162315502",,,,,,3,"170301",1526,148,17
192,MUNICIPALIDAD PROVINCIAL DE  MARISCAL NIETO ,"20154469941",MPMN,Calle Ancash 275 Moquegua Perú,"053-507583",munimoq@munimoquegua.gob.pe,https://www.munimoquegua.gob.pe/,3,"180101",1529,149,18
193,MUNICIPALIDAD PROVINCIAL DE  GENERAL SÁNCHEZ CERRO ,"20454687982",,Calle Grau N° 101,"053-837104 / 830204",muniomate@hotmail.com,,3,"180201",1536,150,18
194,MUNICIPALIDAD PROVINCIAL DE  ILO ,"20154491873",,,,,,3,"180301",1547,151,18
195,MUNICIPALIDAD PROVINCIAL DE  PASCO ,"20176735725",,,,,,3,"190101",1550,152,19
196,MUNICIPALIDAD PROVINCIAL DE  DANIEL ALCIDES CARRIÓN ,"20154623290",,,,,,3,"190201",1563,153,19
197,MUNICIPALIDAD PROVINCIAL DE  OXAPAMPA ,"20190242961",,,,,,3,"190301",1571,154,19
198,MUNICIPALIDAD PROVINCIAL DE  PIURA ,"20154477374",,Jr. Ayacucho N° 377 - Centro Cívico- Piura ,"73	602000 / 602100 / 959825161",info@munipiura.gob.pe,,3,"200101",1579,155,20
199,MUNICIPALIDAD PROVINCIAL DE  AYABACA ,"20161350461",,,,,,3,"200201",1589,156,20
200,MUNICIPALIDAD PROVINCIAL DE  HUANCABAMBA ,"20147026529",,,,,,3,"200301",1599,157,20
201,MUNICIPALIDAD PROVINCIAL DE  MORROPÓN ,"20105266988",,,,,,3,"200401",1607,158,20
202,MUNICIPALIDAD PROVINCIAL DE  PAITA ,"20162361440",,,,,,3,"200501",1617,159,20
203,MUNICIPALIDAD PROVINCIAL DE  SULLANA ,"20154477021",,,,,,3,"200601",1624,160,20
204,MUNICIPALIDAD PROVINCIAL DE  TALARA ,"20146713824",,,,,,3,"200701",1632,161,20
205,MUNICIPALIDAD PROVINCIAL DE  SECHURA ,"20146721410",,,,,,3,"200801",1638,162,20
206,MUNICIPALIDAD PROVINCIAL DE  PUNO ,"20146247084",,,,,,3,"210101",1644,163,21
207,MUNICIPALIDAD PROVINCIAL DE  AZÁNGARO ,"20172499679",,,,,,3,"210201",1659,164,21
208,MUNICIPALIDAD PROVINCIAL DE  CARABAYA ,"20206921898",MPC,Plaza 28 de Julio N° 401	,"051	643102 / 945597093	",alcaldia@municarabaya.gob.pe,alcaldia@municarabaya.gob.pe,3,"210301",1674,165,21
209,MUNICIPALIDAD PROVINCIAL DE  CHUCUITO ,"20161244512",,,,,,3,"210401",1684,166,21
210,MUNICIPALIDAD PROVINCIAL DE  EL COLLAO ,"20181438364",,,,,,3,"210501",1691,167,21
211,MUNICIPALIDAD PROVINCIAL DE  HUANCANÉ ,"20185896723",,,,,,3,"210601",1696,168,21
212,MUNICIPALIDAD PROVINCIAL DE  LAMPA ,"20165563515",,,,,,3,"210701",1704,169,21
213,MUNICIPALIDAD PROVINCIAL DE  MELGAR ,"20145614121",MPDM,Jr. Tacna N° 562	,"051	563065 / 923496579",munimelgar@gmail.com,	alcaldia@munimelgar.gob.pe,3,"210801",1714,170,21
214,MUNICIPALIDAD PROVINCIAL DE  MOHO ,"20199932561",,,,,,3,"210901",1723,171,21
215,MUNICIPALIDAD PROVINCIAL DE  SAN ANTONIO DE PUTINA ,"20145705780",,,,,,3,"211001",1727,172,21
216,MUNICIPALIDAD PROVINCIAL DE  SAN ROMÁN ,"20165195290",,,,,,3,"211101",1732,173,21
217,MUNICIPALIDAD PROVINCIAL DE  SANDIA , 2019214583,MPS,Jr. Arica N° 420,"928903238 / 938161614 / 984428000	",secretariamunisandia@gmail.com,info@munisandia.gob.pe;,3,"211201",1737,174,21
218,MUNICIPALIDAD PROVINCIAL DE  YUNGUYO ,"20192146641",,,,,,3,"211301",1747,175,21
219,MUNICIPALIDAD PROVINCIAL DE  MOYOBAMBA ,"20146806679",,,,,,3,"220101",1754,176,22
220,MUNICIPALIDAD PROVINCIAL DE  BELLAVISTA ,"20175467671",,,,,,3,"220201",1760,177,22
221,MUNICIPALIDAD PROVINCIAL DE  EL DORADO ,"20154547097",,,,,,3,"220301",1766,178,22
222,MUNICIPALIDAD PROVINCIAL DE  HUALLAGA ,"20154546872",,,,,,3,"220401",1771,179,22
223,MUNICIPALIDAD PROVINCIAL DE  LAMAS ,"20162983793",,,,,,3,"220501",1777,180,22
224,MUNICIPALIDAD PROVINCIAL DE  MARISCAL CÁCERES ,"20178680049",,,,,,3,"220601",1788,181,22
225,MUNICIPALIDAD PROVINCIAL DE  PICOTA ,"20154546953",,Jr. Miguel Grau N° 396,"947046089",mesadepartes@munipicota.gob.pe,,3,"220701",1793,182,22
226,MUNICIPALIDAD PROVINCIAL DE  RIOJA ,"20148170933",,,,,,3,"220801",1803,183,22
227,MUNICIPALIDAD PROVINCIAL DE  SAN MARTÍN ,"20154544667",,,,,,3,"220901",1812,184,22
228,MUNICIPALIDAD PROVINCIAL DE  TOCACHE ,"20168745231",,Jr. Progreso N° 198,"984049091",mesadepartestocache@munitocache.gob.pe,,3,"221001",1826,185,22
229,MUNICIPALIDAD PROVINCIAL DE  TACNA ,"20147797100",,,,,,3,"230101",1832,186,23
230,MUNICIPALIDAD PROVINCIAL DE  CANDARAVE ,"20159714285",,,,,,3,"230201",1843,187,23
231,MUNICIPALIDAD PROVINCIAL DE  JORGE BASADRE ,"2019473538",,,,,,3,"230301",1849,188,23
232,MUNICIPALIDAD PROVINCIAL DE  TARATA , 2014779949,,,,,,3,"230401",1852,189,23
233,MUNICIPALIDAD PROVINCIAL DE  TUMBES ,"20156696596",MPT,Francisco Bolognesi 124,"972690209",info@munitumbes.gob.pe,http://www.munitumbes.gob.pe/muni2019/,3,"240101",1860,190,24
234,MUNICIPALIDAD PROVINCIAL DE  CONTRALMIRANTE VILLAR ,"20166667934",MDCV,Car. Panamericana Nro. 1292,"072	544003",,https://www.universidadperu.com/empresas/municipalidad-prov-contralmirante-v-illar.php,3,"240201",1866,191,24
235,MUNICIPALIDAD PROVINCIAL DE  ZARUMILLA ,"20166679606",,,,,,3,"240301",1869,192,24
236,MUNICIPALIDAD PROVINCIAL DE  CORONEL PORTILLO ,"20154572792",MPCP,Jr. Tacna N° 480,,j.castagne@municportillo.gob.pe,,3,"250101",1873,193,25
237,MUNICIPALIDAD PROVINCIAL DE  ATALAYA ,"20171714371",,Calle Rioja N° 659,"061-461012 / 461015 / 958908830",muniatalaya@hotmail.com,,3,"250201",1880,194,25
238,MUNICIPALIDAD PROVINCIAL DE  PADRE ABAD ,"20188331581",MPPA,AV. SIMON BOLIVAR,"061-481079",alcaldia@munipadreabad.gog.pe,http://munipadreabad.gob.pe/index.php/municipalidad/alcalde,3,"250301",1884,195,25
239,MUNICIPALIDAD PROVINCIAL DE  PURÚS,"20168778750",MPP,AV. LUIS MUÑOZ NADAL NRO. S/N  ,"061-575958 / 961516071",llpandurompp@gmail.com,https://municipalidaddepurus.org.pe/,3,"250401",1891,196,25
240,MUNICIPALIDAD DISTRITAL DE ASUNCIÓN,"20200966083",,Calle Nicarmal S/N,"985673391",heldamolinari08@gmail.com,,4,"010102",2,1,1
241,MUNICIPALIDAD DISTRITAL DE BALSAS,"20165779879",,Av. Marañón N° 565,"972887124 / 941812983",munibalsas2019@gmail.com,https://facilita.gob.pe/t/2315,4,"010103",3,1,1
242,MUNICIPALIDAD DISTRITAL DE CHETO,"20190691251",,EDWIN ROJAS LOJA	Hombre	Jr. Amazonas S/N		,"041	995602756 / 993281234",municheto2019@gmail.com,,4,"010104",4,1,1
243,MUNICIPALIDAD DISTRITAL DE CHILIQUIN,"20223938125",,Calle San Martín S/N - Plaza de Armas Vituya		,"041	939382152 / 954385270",mdchiliquin@hotmail.com,,4,"010105",5,1,1
244,MUNICIPALIDAD DISTRITAL DE CHUQUIBAMBA,"20221438249",MDC,Av. Mariscal Castilla N° 106,"474002 / 944910030",chuquibambadmesadepartes@gmail.com,,4,"010106",6,1,1
245,MUNICIPALIDAD DISTRITAL DE GRANADA,"20202348221",,Plaza de Armas S/N,,munigranada2023.2026@outlook.com,,4,"010107",7,1,1
246,MUNICIPALIDAD DISTRITAL DE HUANCAS,"20146919104",,Jr. José Olaya N° 103,,,,4,"010108",8,1,1
247,MUNICIPALIDAD DISTRITAL DE LA JALCA,"20165783043",,Jr. Alonso de Alvarado N° 750,"943990986",municipalidaddelajalca@gmail.com,,4,"010109",9,1,1
248,MUNICIPALIDAD DISTRITAL DE LEIMEBAMBA,"20165783710",,Jr. Sucre N° 121,"929028502",alexzumaeta04@hotmail.com,,4,"010110",10,1,1
249,MUNICIPALIDAD DISTRITAL DE LEVANTO,"20165783639",,Jr. Alonso de Alvarado N° 211,,munidistritaldelevanto@gmail.com,,4,"010111",11,1,1
250,MUNICIPALIDAD DISTRITAL DE MAGDALENA,"20156003141","980746108	municipali",Av. Porvenir N° 311 Mz. 10 Lt. 1	041	980746108	,"980746108",municipalidadmagdalena2019@gmail.com,,4,"010112",12,1,1
251,MUNICIPALIDAD DISTRITAL DE MARISCAL CASTILLA,"20182762599",,Jr. Limatambo N° 245,"951919264	",bustamantellaja44@gmail.com,,4,"010113",13,1,1
252,MUNICIPALIDAD DISTRITAL DE MOLINOPAMPA,"20176208601",,Jr. 5 de Febrero N° 306 - Plaza de Armas		,"041	928311326",eladiocruzgongora@gmail.com,,4,"010114",14,1,1
253,MUNICIPALIDAD DISTRITAL DE MONTEVIDEO,"20165783558",,Jr. Tranquilidad S/N	,"041	964555987	",mitemi15@gmail.com,,4,"010115",15,1,1
254,MUNICIPALIDAD DISTRITAL DE OLLEROS,"20187388211",,Jr. San Martín S/N Mz. 1 Lt. 1 - Plaza de Armas ,"958049332/966199793",mdolleros2023@gmail.com,,4,"010116",16,1,1
255,MUNICIPALIDAD DISTRITAL DE QUINJALCA,"20165779283",,Jr. Triunfo S/N		,"041	965919187",wilmanmc85@gmail.com,,4,"010117",17,1,1
256,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE DAGUAS,"20208022602",,Av. Pipus N° 716 Km. 27		,"041	941993753 / 959209120",munisanfranciscodaguas2023@gmail.com,,4,"010118",18,1,1
257,MUNICIPALIDAD DISTRITAL DE SAN ISIDRO DE MAINO,"20168006862",,Jr. Amazonas N° 374,"932572093",jhesmo_11@hotmail.com,,4,"010119",19,1,1
258,MUNICIPALIDAD DISTRITAL DE SOLOCO,"20177726517",,Jr. Francisco Pizarro S/N Mz. 24 Lt. 5 Km. 1	,	976068213 / 962612021 / 962663351	,municipalidadsoloco@gmail.com,,4,"010120",20,1,1
259,MUNICIPALIDAD DISTRITAL DE SONCHE,"20191954069",MDS,Jr. Simón Bolívar S/N,"041 477002",municipalidaddistritalsonche@gmail.com,https://www.munichachapoyas.gob.pe,4,"010121",21,1,1
260,MUNICIPALIDAD DISTRITAL DE ARAMANGO,"20220669603",,Av. 28 de Julio N° 309,"966652446 / 926488713",muniaramango2019-2022@hotmail.com,muniaramango2019-2022@hotmail.com,4,"010202",23,2,1
261,MUNICIPALIDAD DISTRITAL DE COPALLIN,"20185607471",,JR. GARCILAZO DE LA VEGA NRO. 321 AMAZONAS - BAGUA - COPALLIN,"920713268",webmaster@municopallin.gob.pe,www.gob.pe/municipalidad-distrital-de-copallin-mdcopallin,4,"010203",24,2,1
262,MUNICIPALIDAD DISTRITAL DE EL PARCO,"20187024286",,Jr. Amazonas N° 221 Mz. 1 Lt. 1	,"041	985911869 / 956608066	",distritalelparcomunicipalidad@gmail.com,,4,"010204",25,2,1
263,MUNICIPALIDAD DISTRITAL DE IMAZA,"20178082141",,Av. Awajun N° 4	,"948772956	",secretariageneral@muniimaza.gob.pe,,4,"010205",26,2,1
264,MUNICIPALIDAD DISTRITAL DE LA PECA,"20146917152",,Av. Independencia N° 619  Mz. 52 Lt. 2	,"041	919728628",munilapeca2023@gmail.com,,4,"010206",27,2,1
265,MUNICIPALIDAD DISTRITAL DE CHISQUILLA,"20165783809",,Plaza de Armas S/N,"913049644",munichisquilla2326@gmail.com,,4,"010302",29,3,1
266,MUNICIPALIDAD DISTRITAL DE CHURUJA,"20170015666",,Plaza de Armas N° 105		,"041	210990 / 921043799",mesadepartes.churuja.bongara@gmail.com,,4,"010303",30,3,1
267,MUNICIPALIDAD DISTRITAL DE COROSHA,"20198193616",,,"983164993 / 972345214",munidistritodecorosha@gmail.com,,4,"010304",31,3,1
268,MUNICIPALIDAD DISTRITAL DE CUISPES,"20165780966",,Jr. Unión N° 266 Mz. 5 Lt. 31 - Plaza de Armas	,"041	952335592 / 932221954	",munidistritalcuispes@gmail.com,,4,"010305",32,3,1
269,MUNICIPALIDAD DISTRITAL DE FLORIDA,"20180976214",,Jr. Florida N° 501,"948244164",muniflorida@hotmail.com,,4,"010306",33,3,1
270,MUNICIPALIDAD DISTRITAL DE JAZAN,"20168006277",,Av. Marginal N° 172 Mz. 25 Lt. 2,"956028865 / 925377388	",alcaldia.munijazan@gmail.com,,4,"010307",34,3,1
271,MUNICIPALIDAD DISTRITAL DE RECTA,"20170016123",,Jr. San Martín S/N,"998767549",munirecta@gmail.com,,4,"010308",35,3,1
272,MUNICIPALIDAD DISTRITAL DE SAN CARLOS,"20350033557",,Jr. Santa Catalina S/N		,"951481955",rogochuz@gmail.com,,4,"010309",36,3,1
273,MUNICIPALIDAD DISTRITAL DE SHIPASBAMBA,"2016577979",,Jr. Progreso N° 382	,	933647846,moriguivinantenor@gmail.com,,4,"010310",37,3,1
274,MUNICIPALIDAD DISTRITAL DE VALERA,"20185603645",,Av. Gocta N° 2 Mz. 16 Lt. 1  Km. 1,"926560857 / 989476794",municipalidadvalera@gmail.com,,4,"010311",38,3,1
275,MUNICIPALIDAD DISTRITAL DE YAMBRASBAMBA,"20165782233",,Jr. Angelino Culquitón N° 195 Mz. 10 Lt. 1 - Plaza de Armas	,"932011788 / 983719520",munidistritalyambrasbamba@gmail.com,,4,"010312",39,3,1
276,MUNICIPALIDAD DISTRITAL DE EL CENEPA,"20176214679",,Jr. Sentamai Nº 201 - Huampami - Condorcanqui - Amazonas,"971 882 767",municenepa2023@gmail.com,,4,"010402",41,4,1
277,MUNICIPALIDAD DISTRITAL DE RÍO SANTIAGO,"20182121453",,,,,,4,"010403",42,4,1
278,MUNICIPALIDAD DISTRITAL DE CAMPORREDONDO,"20166763143",,,,,,4,"010502",44,5,1
279,MUNICIPALIDAD DISTRITAL DE COCABAMBA,"20176210681",,Calle Cementerio S/N	,"940262889 / 971671720	",soiferabogado@gmail.com,,4,"010503",45,5,1
280,MUNICIPALIDAD DISTRITAL DE COLCAMAR,"20187387915",,,,,,4,"010504",46,5,1
281,MUNICIPALIDAD DISTRITAL DE CONILA,"20190690874",,,,,,4,"010505",47,5,1
282,MUNICIPALIDAD DISTRITAL DE INGUILPATA,"20165778473",,,,,,4,"010506",48,5,1
283,MUNICIPALIDAD DISTRITAL DE LONGUITA,"20165780702",,,,,,4,"010507",49,5,1
284,MUNICIPALIDAD DISTRITAL DE LONYA CHICO,"20165781181",,,,,,4,"010508",50,5,1
285,MUNICIPALIDAD DISTRITAL DE LUYA,"20146919287",,,,,,4,"010509",51,5,1
286,MUNICIPALIDAD DISTRITAL DE LUYA VIEJO,"20190690793",,,,,,4,"010510",52,5,1
287,MUNICIPALIDAD DISTRITAL DE MARÍA, 2014691928,,,,,,4,"010511",53,5,1
288,MUNICIPALIDAD DISTRITAL DE OCALLI,"20148181544",,,,,,4,"010512",54,5,1
289,MUNICIPALIDAD DISTRITAL DE OCUMAL,"20185610421",,,,,,4,"010513",55,5,1
290,MUNICIPALIDAD DISTRITAL DE PISUQUIA,"20156002926",,Plaza de Armas Yomblón S/N,"953903506 / 956710306",munipisuquia_luya@hotmail.com,,4,"010514",56,5,1
291,MUNICIPALIDAD DISTRITAL DE PROVIDENCIA,"20187384223",,Calle Glorioso Vega S/N,"938803717","010515providencia@gmail.com",,4,"010515",57,5,1
292,MUNICIPALIDAD DISTRITAL DE SAN CRISTÓBAL,"20206903211",,Jr. Bongará S/N,"959653935",munisancristobal2013@hotmail.com,,4,"010516",58,5,1
293,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE YESO,"20175205048",,Jr. Simón Bolívar S/N,,,,4,"010517",59,5,1
294,MUNICIPALIDAD DISTRITAL DE SAN JERÓNIMO,"20200967055",MDS,Av. 22 de Noviembre N° 209 San Jeronimo,"041966732385",munisanjeronimo_paclas@hotmail.com,http://www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10175&id_tema=19&ver=#.X1NJYueSmUk,4,"010518",60,5,1
295,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LOPECANCHA,"20156003736",,Jr. Mirador del Valle Utcubamba N° 150 - Plaza de Armas,,,,4,"010519",61,5,1
296,MUNICIPALIDAD DISTRITAL DE SANTA CATALINA,"20205208179",MDS,Av. Comercio S/N Santa Catalina,"04199091981",munisantacatalina@hotmail.com,https://www.gob.pe/municipalidad-distrital-de-santa-catalina-munisantacatalina,4,"010520",62,5,1
297,MUNICIPALIDAD DISTRITAL DE SANTO TOMAS,"20146919287",MDS,Jr. San Martin N° 351 Santo Tomas, (076) 830400,demunasantotomas1920@gmail.com,https://www.gob.pe/munisantotomas-cutervo,4,"010521",63,5,1
298,MUNICIPALIDAD DISTRITAL DE TINGO,"20170145446",MDT, Av. Kuelap S/N,"041-397579",jcasiano2010@hotmail.com,https://www.gob.pe/municipalidad-distrital-de-tingo-md-tingo,4,"010522",64,5,1
299,MUNICIPALIDAD DISTRITAL DE TRITA,"20187388130",MDT,Jr. Progreso S/N Trita,"04196852100",amunitrita1260@hotmail.com,https://www.facebook.com/Municipalidadistritaldetrita/about/?ref=page_internal,4,"010523",65,5,1
300,MUNICIPALIDAD DISTRITAL DE CHIRIMOTO,"20207202127",MDC,Calle Los Hermanos Rodriguez N° 234,"041961964322",mdch.010602@gmail.com,https://www.gob.pe/municipalidad-distrital-de-chirimoto-md-chirimoto,4,"010602",67,6,1
301,MUNICIPALIDAD DISTRITAL DE COCHAMAL,"20193174800",MDC,Jr. San Martín S/N Cochamal,"935862064",munidistritalcochamal@gmail.com,https://www.facebook.com/Municochamal/,4,"010603",68,6,1
302,MUNICIPALIDAD DISTRITAL DE HUAMBO,"20166751994",MDH,Calle Plaza de Armas Nº 1,(054) 959590194,municipalidadhuambo@gmail.com,https://www.gob.pe/municipalidad-distrital-de-huambo-mdh,4,"010604",69,6,1
303,MUNICIPALIDAD DISTRITAL DE LIMABAMBA,"20168290137",MDL,Jr. Matiaza Rimachi Nº 302,"041941897688",mdlimabamba@gmail.com,https://www.gob.pe/municipalidad-distrital-de-limabamba-md-limabamba,4,"010605",70,6,1
304,MUNICIPALIDAD DISTRITAL DE LONGAR,"20170014341",MDL,Jr. Hermanos Vargas S/,"041999702149",josearistavargas@gmail.com,https://www.gob.pe/municipalidad-distrital-de-longar-md-longar,4,"010606",71,6,1
305,MUNICIPALIDAD DISTRITAL DE MARISCAL BENAVIDES,"20166756287",MDM,Av. San Nicolás N° 299 Mz. 1 Lt. 15,"971 323 973",mariscalb.alcaldia@gmail.com,http://www.munimariscalbenavides.gob/,4,"010607",72,6,1
306,MUNICIPALIDAD DISTRITAL DE MILPUC,"20183972007",MDM,Av. Amazonas S/N,"041957448601",mdmilpuc.010608@gmail.com,https://www.gob.pe/municipalidad-distrital-de-milpuc-md-milpuc,4,"010608",73,6,1
307,MUNICIPALIDAD DISTRITAL DE OMIA,"20170145365",MDO,Av. Virgen del Rosario N° 245 Omia,"041969660406",munideomia@hotmail.com,https://www.gob.pe/municipalidad-distrital-de-omia-md-omia,4,"010609",74,6,1
308,MUNICIPALIDAD DISTRITAL DE SANTA ROSA,"20168006439",MDS,Jr. Unión N° 485,"957 833 411",munisantarosa2018@gmail.com,https://munisantarosa.gob.pe/,4,"010610",75,6,1
309,MUNICIPALIDAD DISTRITAL DE TOTORA,"20166753776",MDT,Municipalidad de Totora Jr. Carolina Portocarrero S/N Totora, 947823502,municipalidaddistritaltotora@gmail.com,https://www.gob.pe/munitotora,4,"010611",76,6,1
310,MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE,"20308985831",MDV,Jr. Haya de La Torre S/N Mz. 15 Lt. 1 Vista Alegre,"956467273-966667522(secretaria)",munivistaalegre.amazonas@gmail.com,www.munivistaalegre.gob.pe,4,"010612",77,6,1
311,MUNICIPALIDAD DISTRITAL DE CAJARURO,"20165778121",MDC,jr.san miguel Nº650,"958367927",municajaruro@municajaruro.gob.pe,https://municajaruro.gob.pe/,4,"010702",79,7,1
312,MUNICIPALIDAD DISTRITAL DE CUMBA,"20146918043",MDC," AV. SAN PEDRO Nº1059-CUMBA Cumba, Peru","04194287431",municipalidadcumba2023@gmail.com,https://www.gob.pe/municumba,4,"010703",80,7,1
313,MUNICIPALIDAD DISTRITAL DE EL MILAGRO,"20141602137",MDE,Jr. Lambayeque 183, (044) 274096,munielmilagro@hotmail.com,https://www.gob.pe/institucion/municipalidad-distrital-de-el-milagro-mdem/funcionarios,4,"010704",81,7,1
314,MUNICIPALIDAD DISTRITAL DE JAMALCA,"20190690360",MDJ,Jr. San Martín S/, (041) 631472,oblitassadith@hotmail.com,https://www.gob.pe/municipalidad-distrital-de-jamalca-md-jamalca,4,"010705",82,7,1
315,MUNICIPALIDAD DISTRITAL DE LONYA GRANDE,"20146917403",MDL,Jr. Dos de Mayo N° 256,(04) 179-6236,tramitedocumentario@munilonyagrande.gob.pe, http://www.munilonyagrande.gob.pe/,4,"010706",83,7,1
316,MUNICIPALIDAD DISTRITAL DE YAMON,"20350098250",MDY,Jr. San Antonio S/N,"04196480831",hjarah52@hotmail.com,https://www.facebook.com/municipalidaddeyamon/,4,"010707",84,7,1
317,MUNICIPALIDAD DISTRITAL DE COCHABAMBA,"20228111695",,,,,,4,"020102",86,8,2
318,MUNICIPALIDAD DISTRITAL DE COLCABAMBA,"20212197204",,,,,,4,"020103",87,8,2
319,MUNICIPALIDAD DISTRITAL DE HUANCHAY,"20216270208",,,,,,4,"020104",88,8,2
320,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA,"20146921427",,Jr. Pablo Patron 257 Áncash - Huaraz ,"016419768",informes@munidi.gob.pe,https://ventanilla.munidi.pe/,4,"020105",89,8,2
321,MUNICIPALIDAD DISTRITAL DE JANGAS,"20206179776",,,,,,4,"020106",90,8,2
322,MUNICIPALIDAD DISTRITAL DE LA LIBERTAD,"20170994770",,,,,,4,"020107",91,8,2
323,MUNICIPALIDAD DISTRITAL DE OLLEROS,"20191512121",,,,,,4,"020108",92,8,2
324,MUNICIPALIDAD DISTRITAL DE PAMPAS GRANDE,"20206590921",,,,,,4,"020109",93,8,2
325,MUNICIPALIDAD DISTRITAL DE PARIACOTO,"20172267620",,Jr. Miguel A. Morán N° 304	,"043	918599562	",hugovergaramejia@gmail.com,,4,"020110",94,8,2
326,MUNICIPALIDAD DISTRITAL DE PIRA,"20208069820",,,,,,4,"020111",95,8,2
327,MUNICIPALIDAD DISTRITAL DE TARICA,"20211220253",,,,,,4,"020112",96,8,2
328,MUNICIPALIDAD DISTRITAL DE CORIS,"20205424386",,,,,,4,"020202",98,9,2
329,MUNICIPALIDAD DISTRITAL DE HUACLLAN,"20191017111",,,,,,4,"020203",99,9,2
330,MUNICIPALIDAD DISTRITAL DE LA MERCED,"20207753191",,,,,,4,"020204",100,9,2
331,MUNICIPALIDAD DISTRITAL DE SUCCHA,"20202344071",,,,,,4,"020205",101,9,2
332,MUNICIPALIDAD DISTRITAL DE ACZO,"20219943599",,,,,,4,"020302",103,10,2
333,MUNICIPALIDAD DISTRITAL DE CHACCHO,"20209443156",,,,,,4,"020303",104,10,2
334,MUNICIPALIDAD DISTRITAL DE CHINGAS,"20208069153",,,,,,4,"020304",105,10,2
335,MUNICIPALIDAD DISTRITAL DE MIRGAS,"20203857234",,,,,,4,"020305",106,10,2
336,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE RONTOY,"20214747384",,,,,,4,"020306",107,10,2
337,MUNICIPALIDAD DISTRITAL DE ACOCHACA,"20206042126",,,,,,4,"020402",109,11,2
338,MUNICIPALIDAD DISTRITAL DE ABELARDO PARDO LEZAMETA,"20219601957",,,,,,4,"020502",111,12,2
339,MUNICIPALIDAD DISTRITAL DE ANTONIO RAYMONDI,"20221631910",,Raquia S/N ,(043) 830266,,muniantonioraymondiraquia@hotmail.com,4,"020503",112,12,2
340,MUNICIPALIDAD DISTRITAL DE AQUIA,"20200036698",,,,,,4,"020504",113,12,2
341,MUNICIPALIDAD DISTRITAL DE CAJACAY,"20191511825",,,,,,4,"020505",114,12,2
342,MUNICIPALIDAD DISTRITAL DE CANIS,"20214896118",,,,,,4,"020506",115,12,2
343,MUNICIPALIDAD DISTRITAL DE COLQUIOC,"20205785486",,,,,,4,"020507",116,12,2
